ID,Name,Description,Contributor,Citation,Glottocode,Year,Source,Media_IDs,Type,Map_IDs
362,Birrpayi,,,,birr1241,traditional,bowern2021australia,features,feature,map_1
363,Wathawurrung,,,,wath1238,traditional,bowern2021australia,features,feature,map_1
364,Hunter River Lake Macquarie,,,,awab1243,traditional,bowern2021australia,features,feature,map_1
365,Worimi,,,,wori1245,traditional,bowern2021australia,features,feature,map_1
366,Aghu Tharnggala,,,,aghu1256,traditional,bowern2021australia,features,feature,map_1
367,Katthang,,,,wori1245,traditional,bowern2021australia,features,feature,map_1
368,Lamalama,,,,lamu1254,traditional,bowern2021australia,features,feature,map_1
369,Nhirrpi,,,,nhir1234,traditional,bowern2021australia,features,feature,map_1
370,Pirlatapa,,,,pirl1238,traditional,bowern2021australia,features,feature,map_1
371,Diyari,,,,dira1238,traditional,bowern2021australia,features,feature,map_1
372,Kungkarri,,,,kuun1236,traditional,bowern2021australia,features,feature,map_1
373,Yawarrawarrka,,,,yawa1258,traditional,bowern2021australia,features,feature,map_1
374,Pirriya,,,,pirr1240,traditional,bowern2021australia,features,feature,map_1
375,Yarluyandi,,,,yarl1238,traditional,bowern2021australia,features,feature,map_1
376,Ngamini,,,,ngam1265,traditional,bowern2021australia,features,feature,map_1
377,Ngantangarra,,,,yaru1254,traditional,bowern2021australia,features,feature,map_1
378,Wangkumara,,,,wong1246,traditional,bowern2021australia,features,feature,map_1
379,Thirarri,,,,dira1238,traditional,bowern2021australia,features,feature,map_1
380,Arabana,,,,arab1267,traditional,bowern2021australia,features,feature,map_1
381,Malkana,,,,malg1242,traditional,bowern2021australia,features,feature,map_1
382,Punthamara,,,,punt1240,traditional,bowern2021australia,features,feature,map_1
383,Yingkarta,,,,ying1247,traditional,bowern2021australia,features,feature,map_1
384,Wagiman,,,,wage1238,traditional,bowern2021australia,features,feature,map_1
385,Tiwi,,,,tiwi1244,traditional,bowern2021australia,features,feature,map_1
386,Gaagudju,,,,gaga1251,traditional,bowern2021australia,features,feature,map_1
387,Kungarakany,,,,kung1259,traditional,bowern2021australia,features,feature,map_1
388,Warungu,,,,waru1264,traditional,bowern2021australia,features,feature,map_1
389,Mangarrayi,,,,mang1381,traditional,bowern2021australia,features,feature,map_1
390,Djinba,,,,djin1252,traditional,bowern2021australia,features,feature,map_1
391,Gugu Badhun,,,,gudj1237,traditional,bowern2021australia,features,feature,map_1
392,Yan-nhangu,,,,yann1237,traditional,bowern2021australia,features,feature,map_1
393,Dhangu,,,,dhan1270,traditional,bowern2021australia,features,feature,map_1
394,Djangu,,,,dhan1270,traditional,bowern2021australia,features,feature,map_1
395,Golpa,,,,yann1237,traditional,bowern2021australia,features,feature,map_1
396,Ngardi,,,,ngar1288,traditional,bowern2021australia,features,feature,map_1
397,Djinang,,,,djin1253,traditional,bowern2021australia,features,feature,map_1
398,Manjiljarra,,,,mart1256,traditional,bowern2021australia,features,feature,map_1
399,Wangkajunga,,,,wang1288,traditional,bowern2021australia,features,feature,map_1
400,Yindjibarndi,,,,yind1247,traditional,bowern2021australia,features,feature,map_1
401,Ngarla,,,,ngar1286,traditional,bowern2021australia,features,feature,map_1
402,Karranga,,,,mudb1240,traditional,bowern2021australia,features,feature,map_1
403,Yinhawangka,,,,yinh1234,traditional,bowern2021australia,features,feature,map_1
404,Bilinarra,,,,bili1250,traditional,bowern2021australia,features,feature,map_1
405,Walmajarri,,,,walm1241,traditional,bowern2021australia,features,feature,map_1
406,Warlpiri,,,,warl1254,traditional,bowern2021australia,features,feature,map_1
407,Warlmanpa,,,,warl1255,traditional,bowern2021australia,features,feature,map_1
408,Wurlayi,,,,wurl1241,traditional,bowern2021australia,features,feature,map_1
409,Ngarinyman,,,,ngar1235,traditional,bowern2021australia,features,feature,map_1
410,Mudburra,,,,mudb1240,traditional,bowern2021australia,features,feature,map_1
411,Gurindji,,,,guri1247,traditional,bowern2021australia,features,feature,map_1
412,Malngin,,,,maln1239,traditional,bowern2021australia,features,feature,map_1
413,Jaru,,,,jaru1254,traditional,bowern2021australia,features,feature,map_1
414,Jiwarliny,,,,djuw1238,traditional,bowern2021australia,features,feature,map_1
415,Wanyjirra,,,,wany1244,traditional,bowern2021australia,features,feature,map_1
416,Garandi,,,,kuth1240,traditional,bowern2021australia,features,feature,map_1
417,Barranbinya,,,,barr1252,traditional,bowern2021australia,features,feature,map_1
418,Southern Anaiwan,,,,ngan1296,traditional,bowern2021australia,features,feature,map_1
419,Kokiny,,,,kawa1290,traditional,bowern2021australia,features,feature,map_1
420,Ribh,,,,areb1238,traditional,bowern2021australia,features,feature,map_1
421,Olkola,,,,olko1234,traditional,bowern2021australia,features,feature,map_1
422,Gugu Djangun,,,,djan1238,traditional,bowern2021australia,features,feature,map_1
423,Wik-Alkan,,,,wika1238,traditional,bowern2021australia,features,feature,map_1
424,Wik-Ngatharr,,,,wika1238,traditional,bowern2021australia,features,feature,map_1
425,Wik-Paacha,,,,wikn1245,traditional,bowern2021australia,features,feature,map_1
426,Wik-Ep,,,,wike1239,traditional,bowern2021australia,features,feature,map_1
427,Wik-Ngathan,,,,wika1238,traditional,bowern2021australia,features,feature,map_1
428,Wik Me'anh,,,,wikm1246,traditional,bowern2021australia,features,feature,map_1
429,Pakanh,,,,paka1251,traditional,bowern2021australia,features,feature,map_1
430,Kuuk Yak,,,,kuuk1243,traditional,bowern2021australia,features,feature,map_1
431,Kuuk Thaayorre,,,,thay1249,traditional,bowern2021australia,features,feature,map_1
432,Yintyingka,,,,ayab1239,traditional,bowern2021australia,features,feature,map_1
433,Umpithamu,,,,umbi1243,traditional,bowern2021australia,features,feature,map_1
434,Umbuygamu,,,,umbu1256,traditional,bowern2021australia,features,feature,map_1
435,Rimanggudinhma,,,,mbar1253,traditional,bowern2021australia,features,feature,map_1
436,Walangama,,,,wala1263,traditional,bowern2021australia,features,feature,map_1
437,Agwamin,,,,wami1239,traditional,bowern2021australia,features,feature,map_1
438,Takalak,,,,taga1279,traditional,bowern2021australia,features,feature,map_1
439,Athima,,,,athi1234,traditional,bowern2021australia,features,feature,map_1
440,Ikarranggal,,,,ikar1243,traditional,bowern2021australia,features,feature,map_1
441,Uw Oykangand,,,,oyka1239,traditional,bowern2021australia,features,feature,map_1
442,Ogunyjan,,,,kawa1290,traditional,bowern2021australia,features,feature,map_1
443,Koko-Babángk,,,,koko1273,traditional,bowern2021australia,features,feature,map_1
444,Menthe,,,,amii1238,traditional,bowern2021australia,features,feature,map_1
445,Yunggurr,,,,kamu1258,traditional,bowern2021australia,features,feature,map_1
446,Pungupungu,,,,pung1239,traditional,bowern2021australia,features,feature,map_1
447,Maranunggu,,,,mara1386,traditional,bowern2021australia,features,feature,map_1
448,Tyerraty,,,,tyar1236,traditional,bowern2021australia,features,feature,map_1
449,Ngan'gikurunggurr,,,,nang1259,traditional,bowern2021australia,features,feature,map_1
450,Marrithiel,,,,mari1424,traditional,bowern2021australia,features,feature,map_1
451,Marri Tjevin,,,,mari1421,traditional,bowern2021australia,features,feature,map_1
452,Marri Dan,,,,mari1422,traditional,bowern2021australia,features,feature,map_1
453,Winjarumi,,,,winj1235,traditional,bowern2021australia,features,feature,map_1
454,Nyaanyatjarra,,,,ngaa1240,traditional,bowern2021australia,features,feature,map_1
455,Tjupan,,,,tjup1235,traditional,bowern2021australia,features,feature,map_1
456,Ngaanyatjarra,,,,ngaa1240,traditional,bowern2021australia,features,feature,map_1
457,Kuwarra,,,,,traditional,bowern2021australia,features,feature,map_1
458,Cundeelee Wangka,,,,,traditional,bowern2021australia,features,feature,map_1
459,Yetimarala,,,,dhar1248,traditional,bowern2021australia,features,feature,map_1
460,Wapabara,,,,dhar1248,traditional,bowern2021australia,features,feature,map_1
461,Ara-ara,,,,gayi1238,traditional,bowern2021australia,features,feature,map_1
462,Gara-gara,,,,gayi1238,traditional,bowern2021australia,features,feature,map_1
463,Yandjibara,,,,yand1261,traditional,bowern2021australia,features,feature,map_1
464,Dharawala,,,,bidy1243,traditional,bowern2021australia,features,feature,map_1
465,Ngaro,,,,giya1234,traditional,bowern2021australia,features,feature,map_1
466,Wilyakali,,,,wilj1239,traditional,bowern2021australia,features,feature,map_1
467,Paakantyi,,,,darl1243,traditional,bowern2021australia,features,feature,map_1
468,Omeo language,,,,sout2770,traditional,bowern2021australia,features,feature,map_1
469,Yu-Yu,,,,uppe1415,traditional,bowern2021australia,features,feature,map_1
470,Dharumba,,,,dhur1239,traditional,bowern2021australia,features,feature,map_1
471,Copmanhurst Langugae,,,,yuga1244,traditional,bowern2021australia,features,feature,map_1
472,Gold Coast Pimpana,,,,pimp1234,traditional,bowern2021australia,features,feature,map_1
473,Condamine- Upper-Clarence,,,,cond1242,traditional,bowern2021australia,features,feature,map_1
474,Middle Clarence,,,,midd1357,traditional,bowern2021australia,features,feature,map_1
475,Lower Richmond,,,,lowe1444,traditional,bowern2021australia,features,feature,map_1
476,Tweed-Albert,,,,twee1234,traditional,bowern2021australia,features,feature,map_1
477,Guyambal,,,,yuga1244,traditional,bowern2021australia,features,feature,map_1
478,Gugu Wakura,,,,yala1261,traditional,bowern2021australia,features,feature,map_1
479,Koogobatha,,,,kunj1245,traditional,bowern2021australia,features,feature,map_1
480,Awu Alaya,,,,ikar1243,traditional,bowern2021australia,features,feature,map_1
481,Ogh-Alungul,,,,alay1234,traditional,bowern2021australia,features,feature,map_1
482,Koko Dhawa,,,,koko1272,traditional,bowern2021australia,features,feature,map_1
483,Ogh Awarrangg,,,,ogha1238,traditional,bowern2021australia,features,feature,map_1
484,Agu Aloja,,,,alay1234,traditional,bowern2021australia,features,feature,map_1
485,Ogh-Angkula,,,,alay1234,traditional,bowern2021australia,features,feature,map_1
486,Wik Iyanh,,,,wiki1239,traditional,bowern2021australia,features,feature,map_1
487,Uw El,,,,oyka1239,traditional,bowern2021australia,features,feature,map_1
488,Yirrk Thangalkl,,,,gugu1254,traditional,bowern2021australia,features,feature,map_1
489,Southern Kaantju,,,,kanj1260,traditional,bowern2021australia,features,feature,map_1
